代码,名称,现价,总股本,流通A股,第一流通股东,第一流通股东股本,百份比,股东性质
600990,四创电子,25.91,11760.0,11760.0,华东电子工程研究所(中国电子科技集团公司第三十八研究所),5741.67,48.824,国有股
600991,广汽长丰,15.7,52087.139,52087.139,广州汽车集团股份有限公司,15105.3,29.0,国有股
600992,贵绳股份,9.91,16437.0,16437.0,贵州钢绳（集团）有限责任公司,6512.25,39.62,国有股
600993,马应龙,19.02,33157.992,33083.238,中国宝安集团股份有限公司,4852.44,29.269,境内法人股
600995,文山电力,10.73,47852.64,33700.32,中国人寿保险(集团)公司－传统－普通保险产品,1518.21,3.173,境内法人股
600997,开滦股份,15.96,123464.0,123464.0,开滦(集团)有限责任公司,70038.5,56.728,国有股
600998,九州通,12.35,142051.582,15000.0,,0.0,0.0,
600999,招商证券,18.38,358546.141,188889.944,中国远洋运输(集团)总公司,38919.4,10.855,国有股
601000,唐山港,7.69,100000.0,20000.0,海通证券股份有限公司客户信用交易担保证券账户,598.1,0.598,境内法人股
601001,大同煤业,17.0,167370.0,167370.0,大同煤矿集团有限责任公司,101220.0,60.477,国有股
601002,晋亿实业,18.49,73847.0,73847.0,"CHIN CHAMP ENTERPRISE CO., LTD.",43036.3,58.278,境外法人股
601003,柳钢股份,5.24,256279.32,256279.32,广西柳州钢铁(集团)公司,215275.0,84.0,国有股
601005,重庆钢铁,4.17,173312.72,119500.0,重庆钢铁(集团)有限责任公司,83580.0,48.225,国有股
601006,大秦铁路,8.19,1486679.149,1486679.149,太原铁路局,917209.0,61.695,国有股
601007,金陵饭店,9.19,30000.0,30000.0,南京金陵饭店集团有限公司,14490.0,48.3,国有股
601008,连云港,10.0,62433.469,53760.0,连云港港口集团有限公司,26238.0,42.026,国有股
601009,南京银行,8.97,296893.319,296893.319,南京紫金投资控股有限责任公司,39835.3,13.417,国有股
601010,文峰股份,18.01,49280.0,8800.0,,0.0,0.0,
601011,宝泰隆,18.14,38700.0,9700.0,,0.0,0.0,
601018,宁波港,3.2,1280000.0,200000.0,,0.0,0.0,
601088,中国神华,30.14,1988962.046,1631103.796,神华集团有限责任公司,1451100.0,72.958,国有股
601098,中南传媒,9.53,179600.0,39800.0,,0.0,0.0,
601099,太平洋,9.42,150331.335,148431.218,北京玺萌置业有限公司,19168.8,12.751,境内法人股
601101,昊华能源,63.11,45400.0,16110.26,金石投资有限公司,1971.36,4.342,境内法人股
601106,中国一重,4.85,653800.0,229000.0,中国华融资产管理公司,19118.6,2.924,国有股
601107,四川成渝,5.62,305806.0,115745.0,HKSCC NOMINEES LIMITED,88821.8,29.045,境外法人股
601111,中国国航,9.59,1289195.467,784567.891,中国航空集团公司,494907.0,38.389,国有股
601113,华鼎锦纶,14.26,32000.0,6400.0,,0.0,0.0,
601116,三江购物,14.2,41075.88,6000.0,,0.0,0.0,
601117,中国化学,8.86,493300.0,123300.0,中信证券股份有限公司,12235.9,2.48,国有股
601118,海南橡胶,12.32,393117.16,78600.0,,0.0,0.0,
601126,四方股份,18.33,40073.4,8200.0,,0.0,0.0,
601137,博威合金,20.5,21500.0,5500.0,,0.0,0.0,
601139,深圳燃气,10.48,123000.0,57000.0,香港中华煤气投资有限公司,22000.0,17.886,境外法人股
601158,重庆水务,8.26,480000.0,50000.0,中国太平洋人寿保险股份有限公司－分红－个人分红,1465.53,0.305,境内法人股
601166,兴业银行,13.48,1078641.113,1078641.113,福建省财政厅,124806.0,20.827,国有股
601168,西部矿业,14.82,238300.0,238300.0,西部矿业集团有限公司,67230.0,28.212,国有股
601169,北京银行,9.97,622756.188,622756.188,ING BANK N.V.,100048.0,16.065,境外法人股
601177,杭齿前进,14.92,40006.0,10100.0,,0.0,0.0,
601179,中国西电,6.1,435700.0,146700.0,中国信达资产管理股份有限公司,6071.0,1.393,国有股
601186,中国铁建,6.05,1233754.15,1001624.55,中国铁道建筑总公司,756625.0,61.327,国有股
601188,龙江交通,3.66,121320.0,61639.639,华建交通经济开发中心,21739.6,17.919,国有股
601199,江南水务,14.71,23380.0,5880.0,,0.0,0.0,
601208,东材科技,21.61,30788.0,6400.0,,0.0,0.0,
601216,内蒙君正,24.19,64000.0,12000.0,,0.0,0.0,
601218,吉鑫科技,18.5,45080.0,4064.0,,0.0,0.0,
601233,桐昆股份,27.21,48180.0,9600.0,,0.0,0.0,
601258,庞大集团,29.27,104860.0,11200.0,,0.0,0.0,
601268,二重重装,10.84,169000.0,32849.5,中国信达资产管理股份有限公司,2849.5,1.686,国有股
601288,农业银行,2.8,32479411.7,1534235.3,香港中央结算代理人有限公司,1799900.0,5.542,境外法人股
601299,中国北车,6.7,830000.0,255766.08,中国建设银行－长城品牌优选股票型证券投资基金,4412.77,0.532,境内法人股
601311,骆驼股份,17.44,42039.688,6640.0,,0.0,0.0,
601318,中国平安,48.27,764414.209,478640.964,汇丰保险控股有限公司,61888.6,8.096,境外法人股
601328,交通银行,5.54,5625964.14,2973550.304,中华人民共和国财政部,1492120.0,26.522,国有股
601333,广深铁路,4.11,708353.7,537743.83,广州铁路(集团)公司,262945.0,37.121,国有股
601369,陕鼓动力,10.97,163877.023,55310.192,中国银行股份有限公司－金鹰行业优势股票型证券投资基金,156.05,0.143,境内法人股
601377,兴业证券,17.23,220000.0,26300.0,,0.0,0.0,
601390,中国中铁,3.99,2129990.0,1662501.0,中国铁路工程总公司,1195000.0,56.104,国有股
601398,工商银行,4.46,34901937.605,26222533.15,中央汇金投资有限责任公司,12364100.0,35.425,国有股
601518,吉林高速,3.82,121320.0,61639.639,华建交通经济开发中心,21739.6,17.919,国有股
601519,大智慧,15.64,69500.0,11000.0,,0.0,0.0,
601558,华锐风电,29.23,201020.0,21020.0,,0.0,0.0,
601566,九牧王,21.61,57293.0,9600.0,,0.0,0.0,
601588,北辰实业,3.66,336702.0,266000.0,北京北辰实业集团公司,116100.0,34.482,国有股
601599,鹿港科技,15.28,21200.0,4240.0,,0.0,0.0,
601600,中国铝业,11.01,1352448.789,958052.192,中国铝业公司,521441.0,38.555,国有股
601601,中国太保,22.39,860000.0,620828.727,香港中央结算(代理人)有限公司,161635.0,18.795,境外法人股
601607,上海医药,16.8,268891.054,82692.85,中国建设银行－交银施罗德稳健配置混合型证券投资基金,1800.0,0.903,境内法人股
601616,广电电气,15.46,51810.0,10500.0,,0.0,0.0,
601618,中国中冶,3.94,1911000.0,362739.15,香港中央结算（代理人）有限公司,285420.0,14.936,境外法人股
601628,中国人寿,18.75,2826470.5,2082353.0,中国人寿保险(集团)公司,1932350.0,68.366,国有股
601666,平煤股份,14.01,181628.076,181628.076,中国平煤神马能源化工集团有限责任公司,107573.0,59.227,国有股
601668,中国建筑,4.03,3000000.0,1265068.99,中国人寿保险股份有限公司－分红－个人分红－005L－FH002 沪,37729.5,1.258,境内法人股
601678,滨化股份,17.65,66000.0,21450.0,滨州市人民政府国有资产监督管理委员会,4950.0,7.5,国有股
601688,华泰证券,12.35,560000.0,177152.522,国华能源投资有限公司,36504.9,6.519,国有股
601699,潞安环能,32.81,115054.2,115054.2,山西潞安矿业(集团)有限责任公司,73625.3,63.992,国有股
601700,风范股份,24.6,21960.0,5490.0,,0.0,0.0,
601717,郑煤机,36.46,70000.0,14000.0,,0.0,0.0,
601718,际华集团,4.6,385700.0,115700.0,,0.0,0.0,
601727,上海电气,6.92,1282362.666,244162.616,香港中央结算(代理人)有限公司,296596.0,23.129,境外法人股
601766,中国南车,7.12,1184000.0,300000.0,HKSCC NOMINEES LIMITED,201805.0,17.044,境外法人股
601777,力帆股份,10.72,95144.509,20000.0,,0.0,0.0,
601788,光大证券,13.75,341800.0,109300.0,嘉峪关宏丰实业有限责任公司,12800.0,3.745,境内法人股
601799,星宇股份,18.69,23676.0,6000.0,,0.0,0.0,
601801,皖新传媒,14.57,91000.0,15145.12,安徽浙商投资集团有限公司,1040.0,1.143,境内法人股
601808,中海油服,17.86,449532.0,291046.8,中国海洋石油总公司,241047.0,53.622,国有股
601818,光大银行,3.35,4043479.0,400000.0,,0.0,0.0,
601857,中国石油,10.89,18302097.782,16152207.782,中国石油集团,15776500.0,86.2,国有股
601866,中海集运,3.64,1168312.5,769846.25,中国海运(集团)总公司,536184.0,45.894,国有股
601872,招商轮船,3.83,343339.768,343339.768,招商局轮船股份有限公司,185655.0,54.073,国有股
601877,正泰电器,17.33,100500.0,29068.056,朱信敏,2223.52,2.212,自然人股
601880,大连港,3.93,442600.0,76182.0,,0.0,0.0,
601888,中国国旅,23.63,88000.0,22000.0,新华人寿保险股份有限公司－分红－团体分红－018L－FH001 沪,1389.61,1.579,境内法人股
601890,亚星锚链,14.45,46800.0,11700.0,,0.0,0.0,
601898,中煤能源,10.0,1325866.34,900697.717,中国中煤能源集团有限公司,748164.0,56.428,国有股
601899,紫金矿业,7.24,1454130.91,1053586.91,HKSCC NOMINEES LIMITED,398472.0,27.403,境外法人股
601918,国投新集,12.16,185038.7,185038.7,国家开发投资公司,78375.6,42.356,国有股
601919,中国远洋,8.29,1021627.436,747595.029,中国远洋运输(集团)总公司,531308.0,52.006,国有股
601933,永辉超市,24.19,76790.0,11000.0,,0.0,0.0,
601939,建设银行,4.94,25001097.749,959365.761,中央汇金投资有限责任公司,14274500.0,57.096,国有股
601958,金钼股份,19.25,322660.44,322595.881,太原钢铁(集团)有限公司,7043.0,2.183,国有股
601988,中国银行,3.14,27914732.105,19552504.465,中央汇金投资有限责任公司,18855300.0,67.546,国有股
601989,中国重工,13.79,916731.656,212500.0,中信证券股份有限公司,27472.0,2.997,国有股
601991,大唐发电,5.58,1331003.758,899436.0,中国大唐集团公司,395924.0,32.163,国有股
601992,金隅股份,15.48,428373.706,31612.8,,0.0,0.0,
601998,中信银行,4.75,3903334.405,2641770.623,中国中信集团公司,2411580.0,61.783,国有股
601999,出版传媒,8.75,55091.47,55091.47,辽宁出版集团有限公司,40291.5,73.136,国有股
000001,深发展Ａ,17.07,348501.376,310535.851,中国平安保险（集团）股份有限公司－集团本级－自有资金,52147.1,14.963,国有股
000002,万科Ａ,8.45,1099521.022,966088.997,华润股份有限公司,161909.0,14.726,国有股
000004,国农科技,12.27,8397.668,8387.718,深圳中农大科技投资有限公司,2191.47,26.096,国有股
000005,世纪星源,3.86,91433.361,91374.301,（香港）中国投资有限公司,18424.0,20.15,境外法人股
000006,深振业Ａ,5.81,98900.736,96784.977,深圳市国有资产监督管理局,15163.8,19.932,国有股
000007,ST零七,7.97,23096.54,18496.54,广州博融投资有限公司,4020.62,21.737,境内法人股
000008,ST宝利来,12.38,7365.321,7365.312,深圳市宝安宝利来实业有限公司,1704.9,23.148,境内法人股
000009,中国宝安,17.22,109075.053,107573.642,深圳市富安控股有限公司,9202.39,8.437,境内法人股
000010,SST华新,14.63,14701.745,6779.385,杭州如山创业投资有限公司,185.0,1.258,境内法人股
000011,深物业A,12.17,59597.909,14240.454,曾颖,335.0,0.562,自然人股
000012,南玻Ａ,16.5,207614.306,127598.907,中国北方工业公司,7516.79,3.621,国有股
000014,沙河股份,7.98,20170.519,20170.424,深圳市沙河实业（集团）有限公司,6459.14,32.023,国有股
000016,深康佳Ａ,4.39,120397.27,59991.001,HOLY TIME GROUP LIMITED,5345.4,4.44,境外法人股
000017,*ST中华A,5.1,55134.795,19377.336,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,686.374,1.245,境外法人股
000018,ST中冠A,7.25,16914.236,9972.045,华联控股股份有限公司,4314.1,25.506,国有股
000019,深深宝Ａ,10.21,18192.309,14123.324,深圳市农产品股份有限公司,4012.5,22.056,国有股
000020,深华发Ａ,8.21,28316.123,6467.55,赛格（香港）有限公司,1656.96,5.852,境外法人股
000021,长城开发,8.28,131927.778,131789.465,长城科技股份有限公司,65484.0,49.636,国有股
000022,深赤湾Ａ,13.99,64476.373,46478.98,中国南山开发（集团）股份有限公司,37080.3,57.51,境内法人股
000023,深天地Ａ,8.74,13875.624,9877.958,深圳市投资控股有限公司,2017.54,14.54,国有股
000024,招商地产,18.3,171730.05,68426.572,招商局漳州开发区有限公司,3787.88,2.206,国有股
000025,特力Ａ,10.3,22028.16,17929.454,深圳市特发集团有限公司,13128.4,59.598,国有股
000026,飞亚达Ａ,15.5,39276.787,11136.576,中国工商银行－易方达价值成长混合型证券投资基金,680.0,2.424,境内法人股
000027,深圳能源,7.54,264299.44,264299.44,深圳市能源集团有限公司,140387.0,63.74,国有股
000028,一致药业,25.82,28814.94,23325.909,国药控股股份有限公司,11046.0,38.334,国有股
000029,深深房Ａ,5.12,101166.0,89166.0,深圳市投资控股有限公司,64288.4,63.548,国有股
000030,*ST盛润A,9.07,28842.0,6873.502,柳州佳力房地产开发有限责任公司,230.0,0.797,境内法人股
000031,中粮地产,5.72,181373.16,181371.624,中粮集团有限公司,91866.5,50.651,国有股
000032,深桑达Ａ,8.19,23286.432,23281.916,深圳桑达电子集团有限公司,9784.99,42.02,国有股
000033,新都酒店,6.27,32940.205,32940.205,深圳市瀚明投资有限公司,4555.1,13.828,境内法人股
000034,深信泰丰,7.1,35797.353,20323.893,中国希格玛有限公司,1382.13,3.861,境内法人股
000035,*ST科健,9.69,15000.656,8539.256,柳州佳力房地产开发有限责任公司,306.0,2.04,境内法人股
000036,华联控股,3.92,112388.771,112388.771,华联发展集团有限公司,35204.9,31.324,国有股
000037,深南电Ａ,5.07,60276.26,33889.516,深圳市广聚电力投资有限公司,10077.0,16.718,国有股
000039,中集集团,21.88,266239.605,123129.717,招商局国际（中集）投资有限公司,66559.9,25.0,境外法人股
000040,宝安地产,5.8,46959.336,43597.856,中国宝安集团控股有限公司,9296.23,19.796,境内法人股
000042,深长城,18.21,23946.304,23936.853,深圳市国有资产监督管理局,7123.93,29.75,国有股
000043,中航地产,8.25,33348.071,33343.976,深圳中航集团股份有限公司,3479.63,15.651,国有股
000045,深纺织Ａ,10.54,33652.185,19562.4,深圳市投资控股有限公司,14497.7,43.081,国有股
000046,泛海建设,8.78,227865.588,226531.938,中国泛海控股集团有限公司,167858.0,73.665,境内法人股
000048,ST康达尔,10.0,39076.867,37985.025,深圳市华超投资发展有限公司,10299.9,26.358,境内法人股
000049,德赛电池,24.37,13682.916,13678.697,惠州市德赛工业发展有限公司,6656.91,48.651,国有股
000050,深天马Ａ,10.84,57423.75,57422.063,深圳市通产包装集团有限公司,5075.14,8.838,国有股
000055,方大集团,6.19,75690.991,34893.647,深圳市邦林科技发展有限公司,4584.95,9.086,境内法人股
000056,深国商,23.41,22090.118,11878.531,百利亚太投资有限公司,3026.42,13.7,境外法人股
000058,深赛格,5.51,78479.901,53830.223,深圳市赛格集团有限公司,23736.0,30.245,国有股
000059,辽通化工,13.58,120050.637,120050.637,北方华锦化学工业集团有限公司,39964.9,33.29,国有股
000060,中金岭南,13.3,206294.088,206078.189,广东省广晟资产经营有限公司,50353.4,31.731,国有股
000061,农产品,15.96,76850.785,64924.966,深圳市国有资产监督管理局,16535.8,21.517,国有股
